,n,k
2130,4.2,3.9000000000000004
2131,4.2,4.0
2132,4.2,4.1000000000000005
2133,4.2,4.2
2134,4.2,4.3
2135,4.2,4.4
2136,4.2,4.5
2137,4.2,4.6000000000000005
2138,4.2,4.7
2139,4.2,4.800000000000001
2140,4.2,4.9
2141,4.2,5.0
2142,4.3,0.0
2143,4.3,0.1
2144,4.3,0.2
2145,4.3,0.30000000000000004
2146,4.3,0.4
2147,4.3,0.5
2148,4.3,0.6000000000000001
2149,4.3,0.7000000000000001
2150,4.3,0.8
2151,4.3,0.9
2152,4.3,1.0
2153,4.3,1.1
2154,4.3,1.2000000000000002
2155,4.3,1.3
2156,4.3,1.4000000000000001
2157,4.3,1.5
2158,4.3,1.6
2159,4.3,1.7000000000000002
2160,4.3,1.8
2161,4.3,1.9000000000000001
2162,4.3,2.0
2163,4.3,2.1
2164,4.3,2.2
2165,4.3,2.3000000000000003
2166,4.3,2.4000000000000004
2167,4.3,2.5
2168,4.3,2.6
2169,4.3,2.7
2170,4.3,2.8000000000000003
2171,4.3,2.9000000000000004
2172,4.3,3.0
2173,4.3,3.1
2174,4.3,3.2
2175,4.3,3.3000000000000003
2176,4.3,3.4000000000000004
2177,4.3,3.5
2178,4.3,3.6
2179,4.3,3.7
2180,4.3,3.8000000000000003
2181,4.3,3.9000000000000004
2182,4.3,4.0
2183,4.3,4.1000000000000005
2184,4.3,4.2
2185,4.3,4.3
2186,4.3,4.4
2187,4.3,4.5
2188,4.3,4.6000000000000005
2189,4.3,4.7
2190,4.3,4.800000000000001
2191,4.3,4.9
2192,4.3,5.0
2193,4.3999999999999995,0.0
2194,4.3999999999999995,0.1
2195,4.3999999999999995,0.2
2196,4.3999999999999995,0.30000000000000004
2197,4.3999999999999995,0.4
2198,4.3999999999999995,0.5
2199,4.3999999999999995,0.6000000000000001
2200,4.3999999999999995,0.7000000000000001
2201,4.3999999999999995,0.8
2202,4.3999999999999995,0.9
2203,4.3999999999999995,1.0
2204,4.3999999999999995,1.1
2205,4.3999999999999995,1.2000000000000002
2206,4.3999999999999995,1.3
2207,4.3999999999999995,1.4000000000000001
2208,4.3999999999999995,1.5
2209,4.3999999999999995,1.6
2210,4.3999999999999995,1.7000000000000002
2211,4.3999999999999995,1.8
2212,4.3999999999999995,1.9000000000000001
2213,4.3999999999999995,2.0
2214,4.3999999999999995,2.1
2215,4.3999999999999995,2.2
2216,4.3999999999999995,2.3000000000000003
2217,4.3999999999999995,2.4000000000000004
2218,4.3999999999999995,2.5
2219,4.3999999999999995,2.6
2220,4.3999999999999995,2.7
2221,4.3999999999999995,2.8000000000000003
2222,4.3999999999999995,2.9000000000000004
2223,4.3999999999999995,3.0
2224,4.3999999999999995,3.1
2225,4.3999999999999995,3.2
2226,4.3999999999999995,3.3000000000000003
2227,4.3999999999999995,3.4000000000000004
2228,4.3999999999999995,3.5
2229,4.3999999999999995,3.6
2230,4.3999999999999995,3.7
2231,4.3999999999999995,3.8000000000000003
2232,4.3999999999999995,3.9000000000000004
2233,4.3999999999999995,4.0
2234,4.3999999999999995,4.1000000000000005
2235,4.3999999999999995,4.2
2236,4.3999999999999995,4.3
2237,4.3999999999999995,4.4
2238,4.3999999999999995,4.5
2239,4.3999999999999995,4.6000000000000005
2240,4.3999999999999995,4.7
2241,4.3999999999999995,4.800000000000001
2242,4.3999999999999995,4.9
2243,4.3999999999999995,5.0
2244,4.5,0.0
2245,4.5,0.1
2246,4.5,0.2
2247,4.5,0.30000000000000004
2248,4.5,0.4
2249,4.5,0.5
2250,4.5,0.6000000000000001
2251,4.5,0.7000000000000001
2252,4.5,0.8
2253,4.5,0.9
2254,4.5,1.0
2255,4.5,1.1
2256,4.5,1.2000000000000002
2257,4.5,1.3
2258,4.5,1.4000000000000001
2259,4.5,1.5
2260,4.5,1.6
2261,4.5,1.7000000000000002
2262,4.5,1.8
2263,4.5,1.9000000000000001
2264,4.5,2.0
2265,4.5,2.1
2266,4.5,2.2
2267,4.5,2.3000000000000003
2268,4.5,2.4000000000000004
2269,4.5,2.5
2270,4.5,2.6
2271,4.5,2.7
2272,4.5,2.8000000000000003
2273,4.5,2.9000000000000004
2274,4.5,3.0
2275,4.5,3.1
2276,4.5,3.2
2277,4.5,3.3000000000000003
2278,4.5,3.4000000000000004
2279,4.5,3.5
2280,4.5,3.6
2281,4.5,3.7
2282,4.5,3.8000000000000003
2283,4.5,3.9000000000000004
2284,4.5,4.0
2285,4.5,4.1000000000000005
2286,4.5,4.2
2287,4.5,4.3
2288,4.5,4.4
2289,4.5,4.5
2290,4.5,4.6000000000000005
2291,4.5,4.7
2292,4.5,4.800000000000001
2293,4.5,4.9
2294,4.5,5.0
2295,4.6,0.0
2296,4.6,0.1
2297,4.6,0.2
2298,4.6,0.30000000000000004
2299,4.6,0.4
2300,4.6,0.5
2301,4.6,0.6000000000000001
2302,4.6,0.7000000000000001
2303,4.6,0.8
2304,4.6,0.9
2305,4.6,1.0
2306,4.6,1.1
2307,4.6,1.2000000000000002
2308,4.6,1.3
2309,4.6,1.4000000000000001
2310,4.6,1.5
2311,4.6,1.6
2312,4.6,1.7000000000000002
2313,4.6,1.8
2314,4.6,1.9000000000000001
2315,4.6,2.0
2316,4.6,2.1
2317,4.6,2.2
2318,4.6,2.3000000000000003
2319,4.6,2.4000000000000004
2320,4.6,2.5
2321,4.6,2.6
2322,4.6,2.7
2323,4.6,2.8000000000000003
2324,4.6,2.9000000000000004
2325,4.6,3.0
2326,4.6,3.1
2327,4.6,3.2
2328,4.6,3.3000000000000003
2329,4.6,3.4000000000000004
2330,4.6,3.5
2331,4.6,3.6
2332,4.6,3.7
2333,4.6,3.8000000000000003
2334,4.6,3.9000000000000004
2335,4.6,4.0
2336,4.6,4.1000000000000005
2337,4.6,4.2
2338,4.6,4.3
2339,4.6,4.4
2340,4.6,4.5
2341,4.6,4.6000000000000005
2342,4.6,4.7
2343,4.6,4.800000000000001
2344,4.6,4.9
2345,4.6,5.0
2346,4.7,0.0
2347,4.7,0.1
2348,4.7,0.2
2349,4.7,0.30000000000000004
2350,4.7,0.4
2351,4.7,0.5
2352,4.7,0.6000000000000001
2353,4.7,0.7000000000000001
2354,4.7,0.8
2355,4.7,0.9
2356,4.7,1.0
2357,4.7,1.1
2358,4.7,1.2000000000000002
2359,4.7,1.3
2360,4.7,1.4000000000000001
2361,4.7,1.5
2362,4.7,1.6
2363,4.7,1.7000000000000002
2364,4.7,1.8
2365,4.7,1.9000000000000001
2366,4.7,2.0
2367,4.7,2.1
2368,4.7,2.2
2369,4.7,2.3000000000000003
2370,4.7,2.4000000000000004
2371,4.7,2.5
2372,4.7,2.6
2373,4.7,2.7
2374,4.7,2.8000000000000003
2375,4.7,2.9000000000000004
2376,4.7,3.0
2377,4.7,3.1
2378,4.7,3.2
2379,4.7,3.3000000000000003
2380,4.7,3.4000000000000004
2381,4.7,3.5
2382,4.7,3.6
2383,4.7,3.7
2384,4.7,3.8000000000000003
2385,4.7,3.9000000000000004
2386,4.7,4.0
2387,4.7,4.1000000000000005
2388,4.7,4.2
2389,4.7,4.3
2390,4.7,4.4
2391,4.7,4.5
2392,4.7,4.6000000000000005
2393,4.7,4.7
2394,4.7,4.800000000000001
2395,4.7,4.9
2396,4.7,5.0
2397,4.8,0.0
2398,4.8,0.1
2399,4.8,0.2
2400,4.8,0.30000000000000004
2401,4.8,0.4
2402,4.8,0.5
2403,4.8,0.6000000000000001
2404,4.8,0.7000000000000001
2405,4.8,0.8
2406,4.8,0.9
2407,4.8,1.0
2408,4.8,1.1
2409,4.8,1.2000000000000002
2410,4.8,1.3
2411,4.8,1.4000000000000001
2412,4.8,1.5
2413,4.8,1.6
2414,4.8,1.7000000000000002
2415,4.8,1.8
2416,4.8,1.9000000000000001
2417,4.8,2.0
2418,4.8,2.1
2419,4.8,2.2
2420,4.8,2.3000000000000003
2421,4.8,2.4000000000000004
2422,4.8,2.5
2423,4.8,2.6
2424,4.8,2.7
2425,4.8,2.8000000000000003
2426,4.8,2.9000000000000004
2427,4.8,3.0
2428,4.8,3.1
2429,4.8,3.2
2430,4.8,3.3000000000000003
2431,4.8,3.4000000000000004
2432,4.8,3.5
2433,4.8,3.6
2434,4.8,3.7
2435,4.8,3.8000000000000003
2436,4.8,3.9000000000000004
2437,4.8,4.0
2438,4.8,4.1000000000000005
2439,4.8,4.2
2440,4.8,4.3
2441,4.8,4.4
2442,4.8,4.5
2443,4.8,4.6000000000000005
2444,4.8,4.7
2445,4.8,4.800000000000001
2446,4.8,4.9
2447,4.8,5.0
2448,4.9,0.0
2449,4.9,0.1
2450,4.9,0.2
2451,4.9,0.30000000000000004
2452,4.9,0.4
2453,4.9,0.5
2454,4.9,0.6000000000000001
2455,4.9,0.7000000000000001
2456,4.9,0.8
2457,4.9,0.9
2458,4.9,1.0
2459,4.9,1.1
2460,4.9,1.2000000000000002
2461,4.9,1.3
2462,4.9,1.4000000000000001
2463,4.9,1.5
2464,4.9,1.6
2465,4.9,1.7000000000000002
2466,4.9,1.8
2467,4.9,1.9000000000000001
2468,4.9,2.0
2469,4.9,2.1
2470,4.9,2.2
2471,4.9,2.3000000000000003
2472,4.9,2.4000000000000004
2473,4.9,2.5
2474,4.9,2.6
2475,4.9,2.7
2476,4.9,2.8000000000000003
2477,4.9,2.9000000000000004
2478,4.9,3.0
2479,4.9,3.1
2480,4.9,3.2
2481,4.9,3.3000000000000003
2482,4.9,3.4000000000000004
2483,4.9,3.5
2484,4.9,3.6
2485,4.9,3.7
2486,4.9,3.8000000000000003
2487,4.9,3.9000000000000004
2488,4.9,4.0
2489,4.9,4.1000000000000005
2490,4.9,4.2
2491,4.9,4.3
2492,4.9,4.4
2493,4.9,4.5
2494,4.9,4.6000000000000005
2495,4.9,4.7
2496,4.9,4.800000000000001
2497,4.9,4.9
2498,4.9,5.0
2499,5.0,0.0
2500,5.0,0.1
2501,5.0,0.2
2502,5.0,0.30000000000000004
2503,5.0,0.4
2504,5.0,0.5
2505,5.0,0.6000000000000001
2506,5.0,0.7000000000000001
2507,5.0,0.8
2508,5.0,0.9
2509,5.0,1.0
2510,5.0,1.1
2511,5.0,1.2000000000000002
2512,5.0,1.3
2513,5.0,1.4000000000000001
2514,5.0,1.5
2515,5.0,1.6
2516,5.0,1.7000000000000002
2517,5.0,1.8
2518,5.0,1.9000000000000001
2519,5.0,2.0
2520,5.0,2.1
2521,5.0,2.2
2522,5.0,2.3000000000000003
2523,5.0,2.4000000000000004
2524,5.0,2.5
2525,5.0,2.6
2526,5.0,2.7
2527,5.0,2.8000000000000003
2528,5.0,2.9000000000000004
2529,5.0,3.0
2530,5.0,3.1
2531,5.0,3.2
2532,5.0,3.3000000000000003
2533,5.0,3.4000000000000004
2534,5.0,3.5
2535,5.0,3.6
2536,5.0,3.7
2537,5.0,3.8000000000000003
2538,5.0,3.9000000000000004
2539,5.0,4.0
2540,5.0,4.1000000000000005
2541,5.0,4.2
2542,5.0,4.3
2543,5.0,4.4
2544,5.0,4.5
2545,5.0,4.6000000000000005
2546,5.0,4.7
2547,5.0,4.800000000000001
2548,5.0,4.9
2549,5.0,5.0
2550,5.1,0.0
2551,5.1,0.1
2552,5.1,0.2
2553,5.1,0.30000000000000004
2554,5.1,0.4
2555,5.1,0.5
2556,5.1,0.6000000000000001
2557,5.1,0.7000000000000001
2558,5.1,0.8
2559,5.1,0.9
2560,5.1,1.0
2561,5.1,1.1
2562,5.1,1.2000000000000002
2563,5.1,1.3
2564,5.1,1.4000000000000001
2565,5.1,1.5
2566,5.1,1.6
2567,5.1,1.7000000000000002
2568,5.1,1.8
2569,5.1,1.9000000000000001
2570,5.1,2.0
2571,5.1,2.1
2572,5.1,2.2
2573,5.1,2.3000000000000003
2574,5.1,2.4000000000000004
2575,5.1,2.5
2576,5.1,2.6
2577,5.1,2.7
2578,5.1,2.8000000000000003
2579,5.1,2.9000000000000004
2580,5.1,3.0
2581,5.1,3.1
2582,5.1,3.2
2583,5.1,3.3000000000000003
2584,5.1,3.4000000000000004
2585,5.1,3.5
2586,5.1,3.6
2587,5.1,3.7
2588,5.1,3.8000000000000003
2589,5.1,3.9000000000000004
2590,5.1,4.0
2591,5.1,4.1000000000000005
2592,5.1,4.2
2593,5.1,4.3
2594,5.1,4.4
2595,5.1,4.5
2596,5.1,4.6000000000000005
2597,5.1,4.7
2598,5.1,4.800000000000001
2599,5.1,4.9
2600,5.1,5.0
2601,5.2,0.0
2602,5.2,0.1
2603,5.2,0.2
2604,5.2,0.30000000000000004
2605,5.2,0.4
2606,5.2,0.5
2607,5.2,0.6000000000000001
2608,5.2,0.7000000000000001
2609,5.2,0.8
2610,5.2,0.9
2611,5.2,1.0
2612,5.2,1.1
2613,5.2,1.2000000000000002
2614,5.2,1.3
2615,5.2,1.4000000000000001
2616,5.2,1.5
2617,5.2,1.6
2618,5.2,1.7000000000000002
2619,5.2,1.8
2620,5.2,1.9000000000000001
2621,5.2,2.0
2622,5.2,2.1
2623,5.2,2.2
2624,5.2,2.3000000000000003
2625,5.2,2.4000000000000004
2626,5.2,2.5
2627,5.2,2.6
2628,5.2,2.7
2629,5.2,2.8000000000000003
2630,5.2,2.9000000000000004
2631,5.2,3.0
2632,5.2,3.1
2633,5.2,3.2
2634,5.2,3.3000000000000003
2635,5.2,3.4000000000000004
2636,5.2,3.5
2637,5.2,3.6
2638,5.2,3.7
2639,5.2,3.8000000000000003
2640,5.2,3.9000000000000004
2641,5.2,4.0
2642,5.2,4.1000000000000005
2643,5.2,4.2
2644,5.2,4.3
2645,5.2,4.4
2646,5.2,4.5
2647,5.2,4.6000000000000005
2648,5.2,4.7
2649,5.2,4.800000000000001
2650,5.2,4.9
2651,5.2,5.0
2652,5.3,0.0
2653,5.3,0.1
2654,5.3,0.2
2655,5.3,0.30000000000000004
2656,5.3,0.4
2657,5.3,0.5
2658,5.3,0.6000000000000001
2659,5.3,0.7000000000000001
2660,5.3,0.8
2661,5.3,0.9
2662,5.3,1.0
2663,5.3,1.1
2664,5.3,1.2000000000000002
2665,5.3,1.3
2666,5.3,1.4000000000000001
2667,5.3,1.5
2668,5.3,1.6
2669,5.3,1.7000000000000002
2670,5.3,1.8
2671,5.3,1.9000000000000001
2672,5.3,2.0
2673,5.3,2.1
2674,5.3,2.2
2675,5.3,2.3000000000000003
2676,5.3,2.4000000000000004
2677,5.3,2.5
2678,5.3,2.6
2679,5.3,2.7
2680,5.3,2.8000000000000003
2681,5.3,2.9000000000000004
2682,5.3,3.0
2683,5.3,3.1
2684,5.3,3.2
2685,5.3,3.3000000000000003
2686,5.3,3.4000000000000004
2687,5.3,3.5
2688,5.3,3.6
2689,5.3,3.7
2690,5.3,3.8000000000000003
2691,5.3,3.9000000000000004
2692,5.3,4.0
2693,5.3,4.1000000000000005
2694,5.3,4.2
2695,5.3,4.3
2696,5.3,4.4
2697,5.3,4.5
2698,5.3,4.6000000000000005
2699,5.3,4.7
2700,5.3,4.800000000000001
2701,5.3,4.9
2702,5.3,5.0
2703,5.4,0.0
2704,5.4,0.1
2705,5.4,0.2
2706,5.4,0.30000000000000004
2707,5.4,0.4
2708,5.4,0.5
2709,5.4,0.6000000000000001
2710,5.4,0.7000000000000001
2711,5.4,0.8
2712,5.4,0.9
2713,5.4,1.0
2714,5.4,1.1
2715,5.4,1.2000000000000002
2716,5.4,1.3
2717,5.4,1.4000000000000001
2718,5.4,1.5
2719,5.4,1.6
2720,5.4,1.7000000000000002
2721,5.4,1.8
2722,5.4,1.9000000000000001
2723,5.4,2.0
2724,5.4,2.1
2725,5.4,2.2
2726,5.4,2.3000000000000003
2727,5.4,2.4000000000000004
2728,5.4,2.5
2729,5.4,2.6
2730,5.4,2.7
2731,5.4,2.8000000000000003
2732,5.4,2.9000000000000004
2733,5.4,3.0
2734,5.4,3.1
2735,5.4,3.2
2736,5.4,3.3000000000000003
2737,5.4,3.4000000000000004
2738,5.4,3.5
2739,5.4,3.6
2740,5.4,3.7
2741,5.4,3.8000000000000003
2742,5.4,3.9000000000000004
2743,5.4,4.0
2744,5.4,4.1000000000000005
2745,5.4,4.2
2746,5.4,4.3
2747,5.4,4.4
2748,5.4,4.5
2749,5.4,4.6000000000000005
2750,5.4,4.7
2751,5.4,4.800000000000001
2752,5.4,4.9
2753,5.4,5.0
2754,5.5,0.0
2755,5.5,0.1
2756,5.5,0.2
2757,5.5,0.30000000000000004
2758,5.5,0.4
2759,5.5,0.5
2760,5.5,0.6000000000000001
2761,5.5,0.7000000000000001
2762,5.5,0.8
2763,5.5,0.9
2764,5.5,1.0
2765,5.5,1.1
2766,5.5,1.2000000000000002
2767,5.5,1.3
2768,5.5,1.4000000000000001
2769,5.5,1.5
2770,5.5,1.6
2771,5.5,1.7000000000000002
2772,5.5,1.8
2773,5.5,1.9000000000000001
2774,5.5,2.0
2775,5.5,2.1
2776,5.5,2.2
2777,5.5,2.3000000000000003
2778,5.5,2.4000000000000004
2779,5.5,2.5
2780,5.5,2.6
2781,5.5,2.7
2782,5.5,2.8000000000000003
2783,5.5,2.9000000000000004
2784,5.5,3.0
2785,5.5,3.1
2786,5.5,3.2
2787,5.5,3.3000000000000003
2788,5.5,3.4000000000000004
2789,5.5,3.5
2790,5.5,3.6
2791,5.5,3.7
2792,5.5,3.8000000000000003
2793,5.5,3.9000000000000004
2794,5.5,4.0
2795,5.5,4.1000000000000005
2796,5.5,4.2
2797,5.5,4.3
2798,5.5,4.4
2799,5.5,4.5
2800,5.5,4.6000000000000005
2801,5.5,4.7
2802,5.5,4.800000000000001
2803,5.5,4.9
2804,5.5,5.0
2805,5.6,0.0
2806,5.6,0.1
2807,5.6,0.2
2808,5.6,0.30000000000000004
2809,5.6,0.4
2810,5.6,0.5
2811,5.6,0.6000000000000001
2812,5.6,0.7000000000000001
2813,5.6,0.8
2814,5.6,0.9
2815,5.6,1.0
2816,5.6,1.1
2817,5.6,1.2000000000000002
2818,5.6,1.3
2819,5.6,1.4000000000000001
2820,5.6,1.5
2821,5.6,1.6
2822,5.6,1.7000000000000002
2823,5.6,1.8
2824,5.6,1.9000000000000001
2825,5.6,2.0
2826,5.6,2.1
2827,5.6,2.2
2828,5.6,2.3000000000000003
2829,5.6,2.4000000000000004
2830,5.6,2.5
2831,5.6,2.6
2832,5.6,2.7
2833,5.6,2.8000000000000003
2834,5.6,2.9000000000000004
2835,5.6,3.0
2836,5.6,3.1
2837,5.6,3.2
2838,5.6,3.3000000000000003
2839,5.6,3.4000000000000004
2840,5.6,3.5
2841,5.6,3.6
2842,5.6,3.7
2843,5.6,3.8000000000000003
2844,5.6,3.9000000000000004
2845,5.6,4.0
2846,5.6,4.1000000000000005
2847,5.6,4.2
2848,5.6,4.3
2849,5.6,4.4
2850,5.6,4.5
2851,5.6,4.6000000000000005
2852,5.6,4.7
2853,5.6,4.800000000000001
2854,5.6,4.9
2855,5.6,5.0
2856,5.7,0.0
2857,5.7,0.1
2858,5.7,0.2
2859,5.7,0.30000000000000004
2860,5.7,0.4
2861,5.7,0.5
2862,5.7,0.6000000000000001
2863,5.7,0.7000000000000001
2864,5.7,0.8
2865,5.7,0.9
2866,5.7,1.0
2867,5.7,1.1
2868,5.7,1.2000000000000002
2869,5.7,1.3
2870,5.7,1.4000000000000001
2871,5.7,1.5
2872,5.7,1.6
2873,5.7,1.7000000000000002
2874,5.7,1.8
2875,5.7,1.9000000000000001
2876,5.7,2.0
2877,5.7,2.1
2878,5.7,2.2
2879,5.7,2.3000000000000003
2880,5.7,2.4000000000000004
2881,5.7,2.5
2882,5.7,2.6
2883,5.7,2.7
2884,5.7,2.8000000000000003
2885,5.7,2.9000000000000004
2886,5.7,3.0
2887,5.7,3.1
2888,5.7,3.2
2889,5.7,3.3000000000000003
2890,5.7,3.4000000000000004
2891,5.7,3.5
2892,5.7,3.6
2893,5.7,3.7
2894,5.7,3.8000000000000003
2895,5.7,3.9000000000000004
2896,5.7,4.0
2897,5.7,4.1000000000000005
2898,5.7,4.2
2899,5.7,4.3
2900,5.7,4.4
2901,5.7,4.5
2902,5.7,4.6000000000000005
2903,5.7,4.7
2904,5.7,4.800000000000001
2905,5.7,4.9
2906,5.7,5.0
2907,5.8,0.0
2908,5.8,0.1
2909,5.8,0.2
2910,5.8,0.30000000000000004
2911,5.8,0.4
2912,5.8,0.5
2913,5.8,0.6000000000000001
2914,5.8,0.7000000000000001
2915,5.8,0.8
2916,5.8,0.9
2917,5.8,1.0
2918,5.8,1.1
2919,5.8,1.2000000000000002
2920,5.8,1.3
2921,5.8,1.4000000000000001
2922,5.8,1.5
2923,5.8,1.6
2924,5.8,1.7000000000000002
2925,5.8,1.8
2926,5.8,1.9000000000000001
2927,5.8,2.0
2928,5.8,2.1
2929,5.8,2.2
2930,5.8,2.3000000000000003
2931,5.8,2.4000000000000004
2932,5.8,2.5
2933,5.8,2.6
2934,5.8,2.7
2935,5.8,2.8000000000000003
2936,5.8,2.9000000000000004
2937,5.8,3.0
2938,5.8,3.1
2939,5.8,3.2
2940,5.8,3.3000000000000003
2941,5.8,3.4000000000000004
2942,5.8,3.5
2943,5.8,3.6
2944,5.8,3.7
2945,5.8,3.8000000000000003
2946,5.8,3.9000000000000004
2947,5.8,4.0
2948,5.8,4.1000000000000005
2949,5.8,4.2
2950,5.8,4.3
2951,5.8,4.4
2952,5.8,4.5
2953,5.8,4.6000000000000005
2954,5.8,4.7
2955,5.8,4.800000000000001
2956,5.8,4.9
2957,5.8,5.0
2958,5.9,0.0
2959,5.9,0.1
2960,5.9,0.2
2961,5.9,0.30000000000000004
2962,5.9,0.4
2963,5.9,0.5
2964,5.9,0.6000000000000001
2965,5.9,0.7000000000000001
2966,5.9,0.8
2967,5.9,0.9
2968,5.9,1.0
2969,5.9,1.1
2970,5.9,1.2000000000000002
2971,5.9,1.3
2972,5.9,1.4000000000000001
2973,5.9,1.5
2974,5.9,1.6
2975,5.9,1.7000000000000002
2976,5.9,1.8
2977,5.9,1.9000000000000001
2978,5.9,2.0
2979,5.9,2.1
2980,5.9,2.2
2981,5.9,2.3000000000000003
2982,5.9,2.4000000000000004
2983,5.9,2.5
2984,5.9,2.6
2985,5.9,2.7
2986,5.9,2.8000000000000003
2987,5.9,2.9000000000000004
2988,5.9,3.0
2989,5.9,3.1
2990,5.9,3.2
2991,5.9,3.3000000000000003
2992,5.9,3.4000000000000004
2993,5.9,3.5
2994,5.9,3.6
2995,5.9,3.7
2996,5.9,3.8000000000000003
2997,5.9,3.9000000000000004
2998,5.9,4.0
2999,5.9,4.1000000000000005
3000,5.9,4.2
3001,5.9,4.3
3002,5.9,4.4
3003,5.9,4.5
3004,5.9,4.6000000000000005
3005,5.9,4.7
3006,5.9,4.800000000000001
3007,5.9,4.9
3008,5.9,5.0
3009,6.0,0.0
3010,6.0,0.1
3011,6.0,0.2
3012,6.0,0.30000000000000004
3013,6.0,0.4
3014,6.0,0.5
3015,6.0,0.6000000000000001
3016,6.0,0.7000000000000001
3017,6.0,0.8
3018,6.0,0.9
3019,6.0,1.0
3020,6.0,1.1
3021,6.0,1.2000000000000002
3022,6.0,1.3
3023,6.0,1.4000000000000001
3024,6.0,1.5
3025,6.0,1.6
3026,6.0,1.7000000000000002
3027,6.0,1.8
3028,6.0,1.9000000000000001
3029,6.0,2.0
3030,6.0,2.1
3031,6.0,2.2
3032,6.0,2.3000000000000003
3033,6.0,2.4000000000000004
3034,6.0,2.5
3035,6.0,2.6
3036,6.0,2.7
3037,6.0,2.8000000000000003
3038,6.0,2.9000000000000004
3039,6.0,3.0
3040,6.0,3.1
3041,6.0,3.2
3042,6.0,3.3000000000000003
3043,6.0,3.4000000000000004
3044,6.0,3.5
3045,6.0,3.6
3046,6.0,3.7
3047,6.0,3.8000000000000003
3048,6.0,3.9000000000000004
3049,6.0,4.0
3050,6.0,4.1000000000000005
3051,6.0,4.2
3052,6.0,4.3
3053,6.0,4.4
3054,6.0,4.5
3055,6.0,4.6000000000000005
3056,6.0,4.7
3057,6.0,4.800000000000001
3058,6.0,4.9
3059,6.0,5.0
